communityname,state,countyCode,communityCode,fold,population,householdsize,racepctblack,racePctWhite,racePctOther,agePct65up,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctNevMarr,TotalPctDiv,PctFam2Par,PctWorkMom,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec10,PctRecentImmig,PctRecImmig10,PctNotSpeakEnglWell,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccMedVal,OwnOccQrange,RentMedian,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumHomeless,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,raw_y.murdPerPop.na_col.,group,y,y1
Springfieldcity,MA,13,67000,8,0.507125441,0.022808246,0.699624451,-0.909413676,0.37672544,0.049347145,0.634384084,-0.614257064,-0.963987063,-0.795388101,-0.886150727,0.433502591,2.175633184,0.158133664,-0.623937119,-0.63887085,0.99498288,0.337846157,0.697673237,-0.636279679,1.228195136,-0.841726231,0.085997874,0.35758679,0.455600007,-0.574433914,1.20786353,0.627051974,-1.981611779,-1.429957212,2.539673134,0.087358295,0.348910613,-0.108991084,0.051636786,-0.1542323,0.657061397,0.181297073,-0.058753911,-0.154794044,0.277099231,-1.014648631,-0.045456012,0.493015087,-1.193457459,0.305884231,0.287939776,-0.957662437,0.127137003,-0.29666206,-1.352007737,0.260356193,0.478566227,-0.146811368,-0.475336966,-0.087139339,0.960471347,-0.071962297,1.080231318,-0.003526734,0.326866669,0.403275057,-0.047078082,0.139282995,0.295081355,0.757941997,0.045951658,0.043443227,0.650756375,0.465199346,-0.194238499,13.34,2,3.860827407,47.50464078
Amescity,IA,NA,NA,9,-0.025643652,0.886403811,-0.496315361,0.39284951,-0.181547453,-1.250663146,-1.57550333,-0.689824198,1.048669536,3.064829966,1.293925046,-1.570631694,-0.831510108,-1.467792924,-0.229159617,-0.676558563,1.467989898,-1.033638534,-1.606855727,2.47970659,-0.636219918,0.042568935,-1.563507877,3.769173467,-1.013902921,1.102742874,3.833577138,-2.025291696,0.858375294,0.417652199,-0.523537794,-0.035463129,4.254668457,2.918086892,2.358939054,1.00794018,-0.260502335,-0.725899837,-0.789742881,-0.445211016,-0.545937411,-1.199612589,-0.207118313,0.803206159,-1.193457459,-0.216757671,0.859246123,-1.335247951,0.043140419,-0.590531769,0.188583543,-0.711154719,-0.261404173,-0.534912253,-0.545193445,-0.435522539,-0.365429107,-0.597195422,1.251902912,-1.121501257,-1.038607534,-0.076781792,0.1730145,-0.071462789,-2.235011901,-3.003042075,-1.31492114,-0.066410872,-0.164827034,1.00602881,-0.3441521,2.14,2,2.789772965,16.27732386
Saugustown,MA,9,60015,9,-0.130702795,0.109167802,-0.632380369,0.911433678,-0.580397844,0.401647874,0.634384084,0.59059421,0.138576558,-0.490634043,0.202715496,0.760658732,-0.374531328,0.900167275,0.622048822,0.346575404,-0.913559155,-0.557609985,-0.29165843,-0.542218185,-0.078741357,0.296989053,-0.069685815,-0.539250395,-0.421109808,-0.193257371,-0.042831493,-1.077078834,0.779810078,0.042642368,-0.771729724,-0.08983345,-1.183467299,-1.499071067,-0.637557398,-0.589486085,-0.410812287,-0.056656215,0.337198448,0.619651214,-0.845223463,1.25151284,-0.592750259,-0.488548445,0.726979163,-0.250916173,0.902756209,1.075710789,-0.562214272,0.302489773,-0.717646621,-0.976991038,-0.423272698,0.572939363,-0.141023816,0.518247859,2.377813212,0.522532339,-0.396144387,-0.240672844,0.66823522,-0.099247507,-0.342047522,1.614503488,2.160978553,0.89542645,1.325438926,-0.143053267,-0.189955343,0.647501412,-0.3441521,0,2,3.039741232,20.89983433
Athenscity,AL,NA,NA,9,-0.17267016,-0.495349093,0.616553182,-0.15077818,-0.61216469,0.3274793,-1.57550333,-0.601884798,-0.696312658,0.815454777,-0.786168749,0.337779128,0.419051335,-0.228160304,-0.455036027,-0.421013601,0.321449195,0.771786816,0.996458621,-0.210611562,0.006172596,-0.395873501,1.188139544,-0.760079651,0.634997922,0.102020233,-0.685584303,-0.188543705,0.096971656,-0.285110126,-0.121858749,-0.106877706,0.392250594,1.14301384,-0.565641483,-0.55134529,-0.529714188,-0.348148992,-0.45470627,-0.412942464,-0.42123489,0.087369455,-0.303105304,-0.253426445,0.726979163,-0.18916164,-0.202021628,0.023200124,-0.136438485,-0.905086481,0.369829576,0.62044357,0.640434752,-0.681920164,-0.353088128,-1.149422537,-0.525451576,-1.10511317,-1.460508268,-1.528037447,-0.355870432,-0.101612319,-0.732314781,0.891275614,0.142306946,0.245835481,0.276766358,0.023856837,-0.767125432,-0.606331689,-0.3441521,10.61,2,2.779757461,16.11511193
Athenscity,AL,NA,NA,9,-0.17267016,-0.495349093,0.616553182,-0.15077818,-0.61216469,0.3274793,-1.57550333,-0.601884798,-0.696312658,0.815454777,-0.786168749,0.337779128,0.419051335,-0.228160304,-0.455036027,-0.421013601,0.321449195,0.771786816,0.996458621,-0.210611562,0.006172596,-0.395873501,1.188139544,-0.760079651,0.634997922,0.102020233,-0.685584303,-0.188543705,0.096971656,-0.285110126,-0.121858749,-0.106877706,0.392250594,1.14301384,-0.565641483,-0.55134529,-0.529714188,-0.348148992,-0.45470627,-0.412942464,-0.42123489,0.087369455,-0.303105304,-0.253426445,0.726979163,-0.18916164,-0.202021628,0.023200124,-0.136438485,-0.905086481,0.369829576,0.62044357,0.640434752,-0.681920164,-0.353088128,-1.149422537,-0.525451576,-1.10511317,-1.460508268,-1.528037447,-0.355870432,-0.101612319,-0.732314781,0.891275614,0.142306946,0.245835481,0.276766358,0.023856837,-0.767125432,-0.606331689,-0.3441521,10.61,2,2.779757461,16.11511193
Athenscity,AL,NA,NA,9,-0.17267016,-0.495349093,0.616553182,-0.15077818,-0.61216469,0.3274793,-1.57550333,-0.601884798,-0.696312658,0.815454777,-0.786168749,0.337779128,0.419051335,-0.228160304,-0.455036027,-0.421013601,0.321449195,0.771786816,0.996458621,-0.210611562,0.006172596,-0.395873501,1.188139544,-0.760079651,0.634997922,0.102020233,-0.685584303,-0.188543705,0.096971656,-0.285110126,-0.121858749,-0.106877706,0.392250594,1.14301384,-0.565641483,-0.55134529,-0.529714188,-0.348148992,-0.45470627,-0.412942464,-0.42123489,0.087369455,-0.303105304,-0.253426445,0.726979163,-0.18916164,-0.202021628,0.023200124,-0.136438485,-0.905086481,0.369829576,0.62044357,0.640434752,-0.681920164,-0.353088128,-1.149422537,-0.525451576,-1.10511317,-1.460508268,-1.528037447,-0.355870432,-0.101612319,-0.732314781,0.891275614,0.142306946,0.245835481,0.276766358,0.023856837,-0.767125432,-0.606331689,-0.3441521,10.61,2,2.779757461,16.11511193
Livoniacity,MI,163,49000,9,0.234720946,0.281886915,-0.653148186,0.891276696,-0.520982078,-0.059845478,0.634384084,1.088892782,0.482729365,-0.519658239,1.568094375,0.124521791,-0.938510018,1.170791297,0.96096817,0.563478533,-1.071621351,-0.682422348,-0.66175513,0.060413081,-0.558689787,0.290813807,0.84711813,-0.238802427,-0.495988938,0.418772571,-0.500342197,-1.385413786,1.333646355,-0.275963545,-0.863168856,0.007156077,-0.928586933,-1.332385861,-0.511704547,-0.495255884,-0.359213348,-0.247018845,0.459029943,0.426039899,-0.994866488,1.869235982,-0.560754595,-1.964434736,0.726979163,-0.169642497,1.00869381,1.876736605,-0.484010556,-0.756725075,-0.083285506,-0.957657487,-0.862630123,-0.27265014,-0.308180391,0.558226259,0.354672001,0.568706679,0.118870394,-1.223135304,-0.355870432,-0.102794725,-0.109475463,0.956436567,1.303951383,1.205458503,1.127978952,0.074951767,-0.026621335,-0.474669085,2.66774842,0.99,2,3.341913673,28.27318059
Steubenvillecity,OH,81,74608,10,-0.147318921,-0.725641243,0.43465575,-0.002349496,-0.580397844,1.573923398,0.634384084,-1.208792604,-2.923108782,-0.722827611,-0.606513633,1.911763672,2.730695214,1.275548984,-1.107598907,-0.674173265,1.486862996,0.456853295,0.738293606,-0.776574788,2.047799377,-2.58685063,0.44308189,1.20485006,0.513319336,-0.352170408,0.08646501,0.186099839,-1.183350385,-2.713527447,0.580263159,-0.097421998,-0.573611847,-0.976002939,-0.535676518,-0.555832442,-0.413055719,-0.443330308,-0.972490124,-0.961507855,-0.720520941,-0.203489899,-0.596118224,0.012856303,0.726979163,-0.1205081,-0.540643602,-0.260526373,2.044576264,2.201230462,-1.352007737,0.328023619,1.565397753,-0.868914226,-0.51276008,-1.412137737,-0.719764574,-1.416789969,0.530882218,-1.832939589,-0.151049302,-0.077964198,-0.486128748,0.46508776,0.72359494,0.777319001,0.148684213,-0.168600732,-0.057522364,-0.417952887,-0.3441521,9.08,2,3.271482255,26.35036838
Newarkcity,OH,89,54040,10,-0.039275281,-0.639281687,-0.441889357,0.765448264,-0.616870889,0.228587867,0.634384084,-0.806434658,-0.692488738,-0.272952573,-0.501845001,0.431079212,0.639738648,0.921991793,-0.786903282,-0.62360494,0.458279155,-0.104802341,0.406109251,-0.933609655,0.729787151,-0.625592636,0.254037411,-0.280865142,0.678677415,-0.614162173,-0.78007021,1.074634969,-0.398668165,-0.602191609,-0.265548814,-0.105147585,-0.998756426,-1.205506077,-0.685501341,-0.683716286,-0.496062707,-0.455227972,-0.546079891,-0.574285226,-0.271591864,-0.420928445,-0.495079286,0.212568363,0.726979163,-0.095604365,0.221728775,-0.42889942,-0.255192276,6.08E-05,-0.717646621,0.714694629,0.062332877,-0.805406809,-0.657462786,-0.938108138,-0.674043868,-0.903100429,0.050201756,-1.426403399,-0.560691563,-0.101612319,-0.800384652,1.178336028,0.037973204,0.830836439,0.729056435,-0.080887769,-0.145063959,-0.52328297,-0.3441521,0,2,3.661257612,38.91024611
Newarkcity,OH,89,54040,10,-0.039275281,-0.639281687,-0.441889357,0.765448264,-0.616870889,0.228587867,0.634384084,-0.806434658,-0.692488738,-0.272952573,-0.501845001,0.431079212,0.639738648,0.921991793,-0.786903282,-0.62360494,0.458279155,-0.104802341,0.406109251,-0.933609655,0.729787151,-0.625592636,0.254037411,-0.280865142,0.678677415,-0.614162173,-0.78007021,1.074634969,-0.398668165,-0.602191609,-0.265548814,-0.105147585,-0.998756426,-1.205506077,-0.685501341,-0.683716286,-0.496062707,-0.455227972,-0.546079891,-0.574285226,-0.271591864,-0.420928445,-0.495079286,0.212568363,0.726979163,-0.095604365,0.221728775,-0.42889942,-0.255192276,6.08E-05,-0.717646621,0.714694629,0.062332877,-0.805406809,-0.657462786,-0.938108138,-0.674043868,-0.903100429,0.050201756,-1.426403399,-0.560691563,-0.101612319,-0.800384652,1.178336028,0.037973204,0.830836439,0.729056435,-0.080887769,-0.145063959,-0.52328297,-0.3441521,0,2,3.661257612,38.91024611
Oswegocity,NY,75,55574,10,-0.161537744,-0.351416499,-0.61949,0.886390155,-0.54039515,0.477876687,-1.57550333,-0.737979725,-0.853093381,-0.998557473,-0.187839103,0.868499089,0.171614044,0.963458377,-0.459155565,-0.611201389,0.869948605,-0.104802341,0.384445054,-0.271193541,0.818393015,-1.272758372,-0.787560603,1.075657434,-0.319710986,-0.136349324,1.057432021,-0.719012439,-0.275485665,-1.771429578,-0.213297881,-0.102715139,2.285795018,0.238684402,-0.182089937,-0.49749946,-0.43549004,-0.321379248,-0.515622017,-0.380673911,-0.42123489,-0.389865796,-0.525390967,-0.171275384,0.726979163,-0.216084597,0.303073719,-0.482635499,0.295130171,0.711196916,-2.167614885,-0.278566527,-0.423272698,-0.699561113,-0.679916654,-0.635414538,-0.548311929,-0.689544104,0.839891087,-1.765183558,0.87305635,-0.089788259,-0.607520018,1.510598184,-0.003946604,0.291971203,0.771750484,-0.172858642,-0.130903817,-0.164755572,-0.3441521,0,2,3.298032508,27.05934746
Urbandalecity,IA,NA,NA,10,-0.140646265,-0.293843461,-0.602302841,0.83874638,-0.5439248,-1.048759804,0.634384084,0.647417732,1.423413703,1.642644362,1.49545122,-1.328293812,-0.980864149,-0.791232867,0.651234708,0.572224627,-1.057466527,-1.255688436,-1.662821569,1.150091574,-1.404137405,1.948249719,-1.135995525,0.081174659,-1.183940945,1.204747864,-0.836015812,-0.596341544,1.040724191,1.429873857,-0.840309073,-0.103126257,0.105381194,0.047742766,-0.535676518,-0.558076018,-0.475871818,-0.660462683,-0.089211785,0.232428585,-0.895104471,0.859699875,-0.587698312,-0.698883487,0.726979163,-0.244017165,0.808169065,0.639373828,-0.596971479,-1.464294859,0.913567675,-1.02290822,-1.001374573,-0.372615519,-0.535213948,0.07277426,-1.19983198,0.043473554,-1.426173949,-1.053745225,-0.765512693,-0.102794725,-0.669917399,0.530835748,-0.738940557,-0.085419004,-0.070122786,-0.145608013,-0.234235498,-0.349083217,-0.3441521,0,2,2.701126795,14.89650758
Selmacity,AL,NA,NA,1,-0.139408791,0.022808246,3.5133056,-2.592827063,-0.636283961,0.383105731,-1.57550333,-1.335775023,-1.768284919,-0.229416279,-1.566496838,1.19565523,2.888965914,-0.252167273,-1.352816202,-1.074585346,2.835109934,1.038827222,1.516399351,-0.593234588,1.80044134,-1.843351063,0.684020932,0.644514599,1.287070347,-0.290967414,0.453219515,0.82266232,-2.298782467,-1.114400159,3.287514608,-0.108076799,3.578771128,2.390043087,-0.517697539,-0.602947542,-0.469141521,0.553099085,0.063077584,-0.348405359,0.651206795,-0.870630893,0.232401067,-0.118868673,0.726979163,-0.152815649,-0.2493152,-0.672502978,0.040243985,1.012199384,0.00733751,1.712789172,3.438447828,-0.85244934,-0.600080678,-1.554917737,-0.742624926,-1.405246384,0.942894043,-1.189257288,0.463414089,-0.069687356,-0.810595132,1.529383324,0.663044107,0.949866602,0.865143715,-0.117505802,-0.392441973,-0.56379454,-0.3441521,32.2,3,2.46881306,11.80842264
Bostoncity,MA,25,7000,3,2.532215774,-0.581708649,1.160813216,-1.25880136,0.267306306,-0.397724539,0.634384084,-0.353180025,-0.190280568,-0.650267121,-0.515123857,-0.658229568,1.154675713,-0.909085264,-0.375857094,-0.003268352,0.829843272,0.131760627,0.147944236,0.555431621,0.851620214,-0.124162695,-0.974133912,1.538347304,-0.634827325,0.475680618,3.030446934,-0.208436282,-2.087335342,-0.878113477,2.653972049,1.852338134,1.035126984,1.235063879,2.131205324,1.764025364,0.843266262,0.130731999,-0.759285008,-0.316136806,-0.346413377,-2.202794973,0.41763912,1.587890426,-1.193457459,3.47740856,-0.306067486,-2.282435902,1.207506858,0.22474269,-2.167614885,-0.254399589,0.964171803,0.510608009,0.08600974,0.643894259,2.366383036,0.678370739,0.702553812,0.436887473,0.73650893,2.809471336,1.380120209,-0.513500605,-0.322537139,-0.490490645,-1.062759415,0.187360612,2.935327137,5.899826504,0.851749577,17.8,3,3.987561697,53.92324772
LongBeachcity,NY,59,43335,4,-0.092069332,-0.696854725,-0.116049468,0.218766486,0.053174237,0.617972883,0.634384084,0.55918199,-0.377652652,-0.780876003,0.340190715,0.360801226,-0.189510651,-0.706117247,0.79108956,0.857347289,-0.396908098,-0.435700235,-0.51010575,0.449413158,-0.174731043,-0.179739905,-0.966720403,0.223887444,-0.588027869,0.496081616,0.711812522,-0.049295662,0.01840644,-1.070191683,-0.0532794,-0.030666755,-0.310476246,-0.07229546,0.189475623,0.36179023,0.084986209,-0.074502711,-0.820200755,-0.574285226,-0.620758924,-0.7209654,0.311548235,1.164387546,-1.193457459,0.005524992,-0.792245404,-0.848040836,0.280648001,1.758999348,-0.717646621,-0.672487618,-0.330776398,0.81873659,0.70224368,1.397772658,1.429108577,1.446019152,0.530882218,0.674033583,2.648172813,-0.102794725,0.698287003,0.732775999,0.356563739,0.495891095,0.761076972,-0.221398826,4.193168782,3.797276004,-0.3441521,5.86,3,2.920892419,18.55784144
NewOrleanscity,LA,71,55000,4,2.156872827,-0.207483905,3.762519405,-2.964204182,-0.359794752,-0.063965954,0.634384084,-1.146116334,-1.190872988,-0.563194533,-1.211092153,0.170565989,1.792216841,-0.509696585,-1.227344824,-0.672583066,2.353845935,0.552639527,0.830366444,-0.047199645,2.361611812,-1.370327252,-1.353458456,1.152271665,-0.385230225,0.248048429,1.396835343,1.406177927,-2.702277898,-0.602191609,3.241795042,0.245330286,0.025924561,0.276001985,-0.355886731,-0.335961973,-0.278449792,0.443045689,-0.21104328,-0.219331149,0.152396709,-1.394460118,0.591089296,1.170053136,-1.193457459,5.991171397,-1.747575554,-1.363190712,4.277726823,1.244014082,-1.080138687,0.862112951,1.126040328,-0.569018088,-0.338118882,-0.892418538,-0.285417873,-0.741490237,1.663914736,0.640155568,0.80478264,0.951911457,-0.408982895,1.020423448,0.319301688,0.950789316,0.645002527,1.354028173,-0.050323443,2.833100631,1.386668561,80.35,3,7.005465221,1102.642908
Brocktoncity,MA,23,9000,6,0.195597346,0.310673434,0.256338976,-0.195978685,-0.206254999,-0.232905485,0.634384084,-0.165595727,-0.104879687,-0.737339709,-0.932236169,-0.110545954,1.725341897,-0.509696585,-0.084905935,-0.341344637,0.231801979,-0.245579076,0.26709732,-0.804474384,1.183892204,-0.142688432,-0.03261827,-0.274856183,0.597558357,-0.884743831,0.776460774,0.215938705,-0.856480288,-0.329318602,1.187680251,0.067299176,0.268422076,0.537847029,0.387244389,0.397687449,0.188184086,0.395455032,0.428572069,1.039142395,0.052634692,-0.452697064,-0.063979817,0.244437309,0.726979163,0.133409038,0.032554488,-0.674652421,0.584773564,-0.264564641,-0.808269638,0.091187626,1.195412553,0.161317213,-0.582616559,0.32977826,1.086203287,0.366693939,1.011562681,0.53852152,1.350972321,0.204630844,0.387434593,0.891862649,0.471144545,0.16463661,0.659678607,-0.051082393,0.464603146,0.499634181,0.787014159,17.07,3,2.986524779,19.81669529
Minneapoliscity,MN,53,43000,7,1.533015919,-1.215012064,0.260635766,-0.305925858,-0.301555535,-0.218483818,0.634384084,-0.638853425,-0.136745687,-0.403561455,0.044150329,-0.471629399,0.844821808,-0.769408349,-0.472142586,-0.122692289,0.808611037,-0.419735862,-0.47309608,0.57934556,0.242454899,0.319219937,-0.452717113,0.964491685,-0.308791113,0.375823101,2.136560531,0.73977658,-1.596545226,-0.272914685,1.915927625,0.276849313,1.165146929,1.514323795,0.213447595,0.11275327,-0.186469076,-0.374918737,-1.307526735,-1.058313512,-1.044747497,-0.766147436,-0.141443003,1.34993563,-1.193457459,1.724892331,0.070389345,-0.934735043,1.022135087,-0.567706937,-2.167614885,-0.143231674,0.501690302,-0.544320759,-0.597585804,-0.247052939,-0.17111611,-0.481759571,0.702553812,-0.206794829,-0.014501882,1.174203791,-0.186621317,0.093494217,-0.690499891,-0.088187147,-0.322284511,0.244416617,1.246025638,2.703463606,0.374751757,16.21,3,5.896962189,363.9302357
Monroecity,LA,NA,NA,7,0.011776601,0.454606028,3.306343561,-2.451728191,-0.583339219,-0.043363573,0.634384084,-1.313104883,-1.180675868,-0.519658239,-1.329820751,0.376553189,2.104299911,-0.675562922,-1.33563982,-0.884874618,3.076921502,0.684708423,0.781622001,0.054036031,2.20655155,-1.676619433,-1.032206399,1.648010813,-0.336870787,0.222278747,1.405537992,0.66020627,-2.530598351,-0.576276296,4.286813695,-0.097815986,1.084658392,1.534848466,-0.505711554,-0.526665951,-0.473628386,0.862438359,0.154451205,-0.251599702,0.701087804,-0.977938227,0.697180181,0.218942153,0.726979163,0.125500419,-0.786570176,-0.777825693,1.476875214,1.113484575,0.00733751,1.417952528,0.617310677,-0.798350429,-0.165972559,-1.315047337,-0.022523818,-1.197461851,1.423574505,0.335253425,-0.014501882,-0.076781792,-0.727776789,1.098499185,0.036110101,0.493122952,0.5876324,-0.009354867,-0.26425364,0.145157941,1.291268997,29.61,3,2.478999498,11.92932313
Fairfieldcity,AL,NA,NA,8,-0.195483363,-0.121124348,4.700651832,-3.585405711,-0.660991507,0.733346221,0.634384084,-0.952901544,-0.952515303,-0.838924395,-1.866442771,1.333787823,0.550572057,0.714658872,-0.924384163,-0.917155656,1.045704331,0.26528083,0.549634557,-0.47207063,0.925458434,-0.962761044,-0.62569899,1.171800783,0.305841746,-0.514304656,-0.070182676,0.918809778,-1.521859773,1.728662178,0.567200426,-0.109584231,-1.412550058,1.049719882,-0.703480319,-0.647819067,-0.502793003,0.157501744,-0.089211785,-0.187062597,0.127456205,-0.030527419,-0.210486277,0.019938291,0.726979163,-0.220964383,-0.2095886,0.013169389,1.749140003,0.049276796,-0.536400588,0.156438359,-0.076411573,-0.793646176,-0.567647313,-1.280780137,-0.411149813,-1.116656755,-0.018466881,-0.342306892,0.395140379,-0.096882695,-0.823074608,1.593957241,0.837244195,1.25067151,0.817112911,-0.210328257,0.23984061,-0.089809167,-0.3441521,24.03,3,2.316115442,10.13622298
Newarkcity,OH,89,54040,10,-0.039275281,-0.639281687,-0.441889357,0.765448264,-0.616870889,0.228587867,0.634384084,-0.806434658,-0.692488738,-0.272952573,-0.501845001,0.431079212,0.639738648,0.921991793,-0.786903282,-0.62360494,0.458279155,-0.104802341,0.406109251,-0.933609655,0.729787151,-0.625592636,0.254037411,-0.280865142,0.678677415,-0.614162173,-0.78007021,1.074634969,-0.398668165,-0.602191609,-0.265548814,-0.105147585,-0.998756426,-1.205506077,-0.685501341,-0.683716286,-0.496062707,-0.455227972,-0.546079891,-0.574285226,-0.271591864,-0.420928445,-0.495079286,0.212568363,0.726979163,-0.095604365,0.221728775,-0.42889942,-0.255192276,6.08E-05,-0.717646621,0.714694629,0.062332877,-0.805406809,-0.657462786,-0.938108138,-0.674043868,-0.903100429,0.050201756,-1.426403399,-0.560691563,-0.101612319,-0.800384652,1.178336028,0.037973204,0.830836439,0.729056435,-0.080887769,-0.145063959,-0.52328297,-0.3441521,0,3,2.888410902,17.96473918
Amsterdamcity,NY,57,2066,1,-0.154166279,-1.013506432,-0.567212391,0.592586875,0.037290815,1.889139839,-1.57550333,-0.872815199,-1.680334757,-0.824412297,0.28629418,2.085035257,0.071301629,1.203528074,-0.688942045,-0.574149755,0.215288019,0.451048068,0.782524675,-0.853099394,1.091594429,-1.138138019,0.717381723,0.204358326,0.837795566,-0.576581387,-0.118668865,-0.055926521,-0.804103478,0.074655403,0.054488149,-0.089285293,-0.322859098,-0.631437252,-0.319928774,-0.36737204,-0.024941964,-0.416560563,-0.881116503,-0.929239302,-0.446175394,-0.847333906,-0.43950787,-0.630896403,0.726979163,-0.171661718,-0.037439998,-0.845174911,-0.194367163,1.71406296,-2.167614885,0.557609531,0.524814377,-0.552553202,-0.502780583,-1.103732938,-0.811205984,-0.983905525,-0.567815981,-0.918233161,1.00960377,-0.100429913,-0.199100793,1.282828367,0.944372591,0.790237003,0.814444533,-0.187335539,0.186833461,-0.095885903,-0.3441521,0,4,3.185432248,24.17773693
Genevacity,NY,69,28640,2,-0.186054294,-0.092337829,-0.070217045,0.302448501,-0.349794078,0.529382641,-1.57550333,-0.745388267,-0.726904019,-0.708315513,0.007438197,1.210195503,0.325426414,1.273366532,-0.627148963,-0.711701959,0.775583115,0.022912636,0.193980655,-0.445765297,0.294141653,-0.947940455,-0.524381033,2.127225322,0.048444737,-0.242649261,1.641752758,-0.457093501,-0.91952645,0.836870507,0.475761294,-0.104993416,-0.235147231,0.019132619,-0.541669511,-0.522178799,-0.339022459,-0.46415122,-0.728827134,-0.348405359,-0.77040195,-0.374334471,-0.491711321,0.077302393,0.726979163,-0.229377807,0.14605906,-0.585808771,-0.17698856,0.682665876,-2.167614885,0.871779727,-0.562017148,-0.699561113,-0.722329517,-0.549746539,-0.765485279,-0.695315896,1.423574505,-0.105160781,1.282698611,-0.102794725,-0.616596,0.933542178,0.047288716,-0.442509494,0.099319219,-0.202664018,0.145201966,-0.521257391,-0.3441521,0,4,3.265025248,26.18077199
RockvilleCentrevillage,NY,NA,NA,3,-0.13469183,-0.034764792,-0.391760144,0.62984675,-0.278612814,0.692141457,0.634384084,1.594970324,-0.138020327,-0.272952573,1.362662656,0.872134158,-0.630885278,0.618630993,2.010403233,1.642269462,-0.985512841,-0.58083089,-0.933460268,1.667429791,-0.879886044,0.020338051,-1.068038359,1.254423975,-1.283779785,1.851137382,-0.209425065,-1.481561244,1.154207281,-0.782074374,-0.441895711,-0.081268497,-0.944065497,-0.788171103,-0.511704547,-0.356154159,-0.294153817,0.184271489,0.154451205,0.813262528,-1.019806993,0.769335804,-0.410880171,-0.492089439,0.726979163,-0.236108547,0.726824122,0.396486752,-0.539042801,-0.01206494,-1.895745835,-0.967324263,-0.654513448,1.89248237,2.059455272,0.752407059,1.360527519,0.482129791,-0.6021503,0.301375409,1.350972321,-0.088605853,-0.094726991,1.350337462,2.058507913,1.330947667,1.309428658,-0.21117984,1.51876966,3.793224847,-0.3441521,0,4,2.497675441,12.15420792
Ankenycity,IA,NA,NA,3,-0.164997819,0.080381284,-0.643838475,0.937088018,-0.613929514,-1.485530298,-1.57550333,0.195200295,1.633729307,0.380091837,0.649509958,-1.758443552,-0.951885006,-1.607469839,0.207581322,-0.166104719,-0.713032489,-1.101849942,-1.491313342,0.483689804,-1.455824159,2.350875731,-0.880229465,0.288483757,-0.750265984,0.346832209,-0.388450993,-0.815159897,0.980587852,1.679880411,-0.726010158,-0.108761996,-0.773801285,-0.332274625,-0.679508348,-0.670254829,-0.556635374,-0.574204616,0.245824827,0.813262528,-0.545937411,0.443883954,-0.429403976,-0.176940975,0.726979163,-0.2534402,0.768442465,0.160764486,-0.675175195,-1.492112622,0.913567675,-0.856156347,-1.001374573,-0.561961709,-0.872021972,-0.406966539,-1.051239687,-0.447128815,-1.220168037,-0.714965066,-0.424144142,-0.102794725,-0.813998626,0.990484632,-0.808806903,-0.482186215,0.547606729,-0.124318459,-0.491427135,-0.573922433,-0.3441521,0,4,2.644355044,14.07436481
Greenbeltcity,MD,NA,NA,3,-0.152312494,-1.30137162,0.714663215,-0.811072038,0.076705234,-1.260964336,0.634384084,0.371079095,1.382625223,-0.084295299,0.292543054,-1.840838432,-1.041051598,-1.251730196,0.488757303,0.591784074,-0.243564176,-1.007515016,-1.254812524,1.728808901,-0.831891201,1.75187691,-1.443656148,1.39563452,-1.372698752,1.432380053,2.058236687,0.796138883,-0.629514108,1.173769582,-0.236157664,-0.05523104,1.07949887,1.983903387,1.519920048,1.606975029,-0.06308031,-0.788362575,-1.155237366,-1.865027322,-0.196770351,-1.618252388,0.095998501,1.4852016,-1.193457459,-0.192190473,0.25767189,-1.318052406,-0.802618288,-2.123361875,0.369829576,-0.815072553,-0.723885673,-0.249128874,0.565025596,1.437751058,-0.742624926,1.140114145,-0.567815981,-0.477818955,-0.833786403,-0.100429913,0.858251199,-2.088517151,-1.891269481,-1.387369084,-2.098090093,-0.187335539,0.211690113,1.297712116,-0.3441521,4.79,4,3.154563046,23.44279143
